"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"445","코스피","010140","삼성중공업","운수장비",7780,-40,4.9014e+12
"446","코스피","010100","한국프랜지","운수장비",2105,365,64098134100
"447","코스피","009680","모토닉","운수장비",11100,200,3.663e+11
"448","코스피","009540","현대중공업","운수장비",116500,-1500,8245068014000
"449","코스피","006660","삼성공조","운수장비",10300,0,83701034200
"450","코스피","005850","에스엘","운수장비",22200,-100,1070112749400
"451","코스피","005389","현대차3우B","운수장비",75000,-400,182155125000
"452","코스피","005387","현대차2우B","운수장비",87200,0,3181531327200
"453","코스피","005385","현대차우","운수장비",79600,-1000,1938792126000
"454","코스피","005380","현대차","운수장비",140000,-1000,29913546180000
"455","코스피","005030","부산주공","운수장비",611,3,25875561608
"456","코스피","004105","태양금속우","운수장비",3275,5,10807500000
"457","코스피","004100","태양금속","운수장비",1225,35,44957500000
"458","코스피","003620","쌍용차","운수장비",4145,0,621086808290
"459","코스피","003570","S&T중공업","운수장비",6980,90,232103825060
"460","코스피","002920","유성기업","운수장비",3105,55,80566987500
"461","코스피","001620","케이비아이동국실업","운수장비",832,13,54947003904
"462","코스피","000270","기아차","운수장비",41150,-500,16680701729050
"463","코스피","000040","KR모터스","운수장비",519,-4,98321474925
"464","코스피","004920","씨아이테크","기타제조",486,15,26347185576
"465","코스피","194370","제이에스코퍼레이션","기타제조",17900,300,238707257900
"466","코스피","134790","시디즈","기타제조",45600,5100,9.12e+10
"467","코스피","002170","삼양통상","기타제조",65000,1700,1.95e+11
"468","코스피","079430","현대리바트","기타제조",18300,100,375795660600
"469","코스피","033780","KT&G","기타제조",101000,500,13866542197000
"470","코스피","016800","퍼시스","기타제조",33350,800,3.83525e+11
"471","코스피","011330","유니켐","기타제조",2405,20,150969995735
"472","코스피","011090","에넥스","기타제조",1375,25,82488506375
"473","코스피","004700","조광피혁","기타제조",37350,700,248345304300
"474","코스피","002450","삼익악기","기타제조",1940,25,175629975100
"475","코스피","025530","SJM홀딩스","유통업",3270,-15,48834206160
"476","코스피","006880","신송홀딩스","유통업",4780,25,56541941240
"477","코스피","001530","DI동일","유통업",86000,-1700,208242120000
"478","코스피","000050","경방","유통업",10500,-200,287860335000
"479","코스피","026960","동서","유통업",18750,150,1.869375e+12
"480","코스피","093230","이아이디","유통업",230,10,60878400080
"481","코스피","069640","한세엠케이","유통업",5700,-70,73583135400
"482","코스피","007110","일신석재","유통업",2455,60,190155977550
"483","코스피","010420","한솔PNS","유통업",1435,10,29407472220
"484","코스피","007070","GS리테일","유통업",35000,-600,2.695e+12
"485","코스피","031430","신세계인터내셔날","유통업",247500,0,1.76715e+12
"486","코스피","002700","신일산업","유통업",2525,90,179394990525
"487","코스피","081660","휠라코리아","유통업",78500,3800,4797532995000
"488","코스피","123690","한국화장품","유통업",10400,0,167107200000
"489","코스피","111770","영원무역","유통업",38900,-1400,1723716105200
"490","코스피","005110","한창","유통업",3230,165,112372568870
"491","코스피","023530","롯데쇼핑","유통업",159000,-2000,4497912045000
"492","코스피","010600","웰바이오텍","유통업",2640,-10,110345249520
"493","코스피","011810","STX","유통업",11450,50,225873027900
"494","코스피","009240","한샘","유통업",83300,300,1960376202400
"495","코스피","005360","모나미","유통업",2550,-10,48188132850
"496","코스피","069960","현대백화점","유통업",84400,300,1975166020400
"497","코스피","008775","호텔신라우","유통업",55000,500,41353345000
"498","코스피","008770","호텔신라","유통업",93500,0,3669699313500
"499","코스피","004080","신흥","유통업",10050,50,9.648e+10
"500","코스피","009810","엔케이물산","유통업",1010,60,82051110230
"501","코스피","047050","포스코인터내셔널","유통업",17100,150,2109715047900
"502","코스피","027390","한화갤러리아타임월드","유통업",23550,100,141303085050
"503","코스피","018670","SK가스","유통업",78100,-500,713973096100
"504","코스피","017940","E1","유통업",57000,-800,3.9102e+11
"505","코스피","013000","세우글로벌","유통업",1940,35,55687760140
"506","코스피","011760","현대상사","유통업",21900,500,289714355400
"507","코스피","008600","윌비스","유통업",1215,15,6.9255e+10
"508","코스피","006370","대구백화점","유통업",6720,-60,72721225920
"509","코스피","005440","현대그린푸드","유통업",12400,-100,1211535576800
"510","코스피","005390","신성통상","유통업",964,19,138534887960
"511","코스피","005320","국동","유통업",1660,-5,23318841700
"512","코스피","004270","남성","유통업",3150,10,114068304000
"513","코스피","004170","신세계","유통업",293500,-2000,2889560623500
"514","코스피","004060","SG세계물산","유통업",974,35,197161911040
"515","코스피","003010","혜인","유통업",5270,-30,66996176690
"516","코스피","002810","삼영무역","유통업",16600,150,292270987600
"517","코스피","001745","SK네트웍스우","유통업",99000,1000,11251152000
"518","코스피","001740","SK네트웍스","유통업",4970,125,1233492605590
"519","코스피","001250","GS글로벌","유통업",2665,10,219952481060
"520","코스피","001120","LG상사","유통업",16300,250,6.31788e+11
"521","코스피","003480","한진중공업홀딩스","전기가스업",3460,0,102173149520
"522","코스피","036460","한국가스공사","전기가스업",41400,650,3821758200000
"523","코스피","017390","서울가스","전기가스업",78000,-200,3.9e+11
"524","코스피","015760","한국전력","전기가스업",25700,0,16498476778900
"525","코스피","015350","부산가스","전기가스업",37700,700,4.147e+11
"526","코스피","004690","삼천리","전기가스업",93100,0,377522827500
"527","코스피","010400","우진아이엔에스","건설업",10050,50,76601100000
"528","코스피","097230","한진중공업","건설업",7150,-10,595411109150
"529","코스피","002460","화성산업","건설업",13450,0,167463260000
"530","코스피","051600","한전KPS","건설업",31400,-50,1.413e+12
"531","코스피","002787","진흥기업2우B","건설업",14000,50,4127312000
"532","코스피","010960","삼호개발","건설업",4780,5,1.195e+11
"533","코스피","002995","금호산업우","건설업",58100,500,16980654600
"534","코스피","002990","금호산업","건설업",14250,50,513503723250
"535","코스피","002785","진흥기업우B","건설업",4780,70,4097502040
"536","코스피","047040","대우건설","건설업",4915,5,2042785265770
"537","코스피","014790","한라","건설업",3670,15,142671037140
"538","코스피","011160","두산건설","건설업",1140,35,370109148720
"539","코스피","009415","태영건설우","건설업",7740,-30,19794895200
"540","코스피","009410","태영건설","건설업",14150,-100,1.08106e+12
"541","코스피","006360","GS건설","건설업",40550,-750,3239526564550
"542","코스피","005965","동부건설우","건설업",16900,100,3814870800
"543","코스피","005960","동부건설","건설업",7950,-20,165970114800
"544","코스피","005450","신한","건설업",4945,0,34727938855
"545","코스피","004960","한신공영","건설업",18150,50,210008241300
"546","코스피","004200","고려개발","건설업",4830,0,147019833870
"547","코스피","003075","코오롱글로벌우","건설업",16650,-300,5208169950
"548","코스피","003070","코오롱글로벌","건설업",9610,0,242272309180
"549","코스피","002780","진흥기업","건설업",2280,75,331675578600
"550","코스피","002410","범양건영","건설업",1710,-15,42462398520
"551","코스피","001880","삼호","건설업",24700,1050,374940220200
"552","코스피","001470","삼부토건","건설업",834,8,103429056270
"553","코스피","001260","남광토건","건설업",11300,400,111049574800
"554","코스피","298690","에어부산","운수창고업",6920,60,360324400000
"555","코스피","091810","티웨이항공","운수창고업",7030,20,330232928360
"556","코스피","272450","진에어","운수창고업",20500,0,6.15e+11
"557","코스피","089590","제주항공","운수창고업",36800,-100,969928694400
"558","코스피","129260","인터지스","운수창고업",2500,30,74369685000
"559","코스피","020560","아시아나항공","운수창고업",6010,0,1329624116940
"560","코스피","086280","현대글로비스","운수창고업",161000,-1000,6.0375e+12
"561","코스피","084670","동양고속","운수창고업",26400,-100,76443021600
"562","코스피","014130","한익스프레스","운수창고업",7050,180,8.46e+10
"563","코스피","011200","현대상선","운수창고업",3365,80,1055956607855
"564","코스피","005880","대한해운","운수창고업",24000,-400,586236096000
"565","코스피","005430","한국공항","운수창고업",47950,600,151826722250
"566","코스피","004365","세방우","운수창고업",6970,-10,25714072500
"567","코스피","004360","세방","운수창고업",13750,50,265494487500
"568","코스피","004140","동방","운수창고업",1875,15,62747977500
"569","코스피","003495","대한항공우","운수창고업",23750,0,26381357500
"570","코스피","003490","대한항공","운수창고업",32500,400,3082450605000
"571","코스피","003280","흥아해운","운수창고업",354,0,62184854220
"572","코스피","002320","한진","운수창고업",46950,1150,562210099200
"573","코스피","001140","국보","운수창고업",2435,-15,40964102400
"574","코스피","000120","CJ대한통운","운수창고업",156000,2500,3558725664000
"575","코스피","006490","인스코비","통신업",3160,40,284853346240
"576","코스피","017670","SK텔레콤","통신업",255000,-2500,20590156305000
"577","코스피","004800","효성","금융업",75100,-1600,1582433977500
"578","코스피","012630","HDC","금융업",15500,-100,925996675500
"579","코스피","003030","세아제강지주","금융업",54900,300,227376969300
"580","코스피","027410","BGF","금융업",7240,120,690472855960
"581","코스피","015360","예스코홀딩스","금융업",41050,0,2.463e+11
"582","코스피","006125","SK디스커버리우","금융업",16600,50,22550353000
"583","코스피","006120","SK디스커버리","금융업",24550,150,467379340250
"584","코스피","00680K","미래에셋대우2우B","금융업",3800,-15,5.32e+11
"585","코스피","00499K","롯데지주우","금융업",52100,-900,51455158300
"586","코스피","004990","롯데지주","금융업",42700,50,4479624419900
"587","코스피","001800","오리온홀딩스","금융업",16050,-50,1005459023100
"588","코스피","096760","JW홀딩스","금융업",6190,70,399384395760
"589","코스피","084695","대상홀딩스우","금융업",6070,90,5544835740
"590","코스피","084690","대상홀딩스","금융업",7380,50,267248530440
"591","코스피","078935","GS우","금융업",36850,-50,65770838100
"592","코스피","078930","GS","금융업",50600,-200,4701518126800
"593","코스피","060980","한라홀딩스","금융업",40200,200,420977214000
"594","코스피","036530","S&T홀딩스","금융업",13700,700,223363238200
"595","코스피","024720","한국콜마홀딩스","금융업",30250,400,542653721500
"596","코스피","016880","웅진","금융업",2110,10,156491669480
"597","코스피","015860","일진홀딩스","금융업",3440,155,169755341520
"598","코스피","009970","영원무역홀딩스","금융업",61600,100,839952467200
"599","코스피","009440","KC그린홀딩스","금융업",4525,40,101518284500
"600","코스피","007860","서연","금융업",4210,15,98850143240
"601","코스피","007540","샘표","금융업",44200,600,127110360000
"602","코스피","006840","AK홀딩스","금융업",47250,-200,625947257250
"603","코스피","006260","LS","금융업",47300,-300,1.52306e+12
"604","코스피","006200","한국전자홀딩스","금융업",786,6,36787264896
"605","코스피","005810","풍산홀딩스","금융업",39900,400,312623163300
"606","코스피","005745","크라운해태홀딩스우","금융업",13550,-100,8139837300
"607","코스피","005740","크라운해태홀딩스","금융업",10600,150,157381878200
"608","코스피","004840","DRB동일","금융업",6010,10,119779300000
"609","코스피","004150","한솔홀딩스","금융업",4640,90,218932270560
"610","코스피","003555","LG우","금융업",45850,1250,151977940450
"611","코스피","003550","LG","금융업",74300,1400,12820994833300
"612","코스피","003090","대웅","금융업",18100,650,1052369838000
"613","코스피","002025","코오롱우","금융업",11500,200,12378485000
"614","코스피","002020","코오롱","금융업",18800,550,237376808800
"615","코스피","001045","CJ우","금융업",53000,500,119791819000
"616","코스피","001040","CJ","금융업",101000,-500,2946876798000
"617","코스피","000640","동아쏘시오홀딩스","금융업",97400,400,597870127800
"618","코스피","000520","삼일제약","의약품",25950,-50,1.68675e+11
"619","코스피","000480","조선내화","비금속광물",96500,1300,3.86e+11
"620","코스피","000490","대동공업","기계",6010,230,142606542100
"621","코스피","000500","가온전선","전기전자",18700,-350,77798488900
"622","코스피","000430","대원강업","운수장비",4360,60,2.7032e+11
"623","코스피","000227","유유제약2우B","의약품",19450,-100,3191356000
"624","코스피","000225","유유제약1우","의약품",7280,-10,8251625200
"625","코스피","000220","유유제약","의약품",11550,-50,73557179850
"626","코스피","000215","대림산업우","건설업",46500,0,1.767e+11
"627","코스피","000210","대림산업","건설업",117500,1500,4.089e+12
"628","코스피","300720","한일시멘트","비금속광물",133000,1500,551281010000
"629","코스피","152330","코리아오토글라스","비금속광물",20300,450,4.06e+11
"630","코스피","183190","아세아시멘트","비금속광물",89500,0,348674905500
"631","코스피","058650","세아홀딩스","철강금속",91000,300,3.64e+11
"632","코스피","058430","포스코강판","철강금속",19400,150,1.164e+11
"633","코스피","058730","다스코","기계",6690,-10,1.03026e+11
"634","코스피","306200","세아제강","철강금속",64900,300,184075870000
"635","코스피","032560","황금에스티","철강금속",8210,-30,1.1494e+11
"636","코스피","032640","LG유플러스","통신업",14150,-250,6178050758150
"637","코스피","104700","한국철강","철강금속",6450,70,297022500000
"638","코스피","103140","풍산","철강금속",25750,50,721625158500
"639","코스피","103130","웅진에너지","전기전자",914,0,28285852308
"640","코스피","103590","일진전기","전기전자",3235,100,119955061650
"641","코스피","084010","대한제강","철강금속",7810,20,192490992540
"642","코스피","071090","하이스틸","철강금속",20950,200,41898826800
"643","코스피","071320","지역난방공사","전기가스업",54200,300,627567924800
"644","코스피","021050","서원","철강금속",1290,10,61242221100
"645","코스피","023000","삼원강재","운수장비",3030,0,1.212e+11
"646","코스피","021820","세원정공","운수장비",8670,160,8.67e+10
"647","코스피","009190","대양금속","철강금속",8280,130,101992485240
"648","코스피","008970","동양철관","철강금속",1215,20,144445627350
"649","코스피","009160","SIMPAC","기계",3170,-145,207411565720
"650","코스피","009155","삼성전기우","전기전자",41850,-500,121657280400
"651","코스피","009150","삼성전기","전기전자",95500,-900,7133247968000
"652","코스피","009140","경인전자","전기전자",32850,300,51600681450
"653","코스피","009180","한솔로지스틱스","운수창고업",1380,10,37918846500
"654","코스피","009070","KCTC","운수창고업",3300,45,9.9e+10
"655","코스피","008930","한미사이언스","금융업",67500,-100,4370143050000
"656","코스피","000670","영풍","철강금속",719000,-2000,1324426760000
"657","코스피","000660","SK하이닉스","전기전자",65400,300,47611354671000
"658","코스피","000760","이화산업","유통업",17000,100,4.76e+10
"659","코스피","000680","LS네트웍스","유통업",3185,80,250987605960
"660","코스피","000725","현대건설우","건설업",163500,2000,16162956000
"661","코스피","000720","현대건설","건설업",52000,100,5790499780000
"662","코스피","000650","천일고속","운수창고업",73900,100,105619358000
"663","코스피","241560","두산밥캣","기계",33250,300,3333284769500
"664","코스피","241590","화승엔터프라이즈","기타제조",15450,650,935291551500
"665","코스피","267270","현대건설기계","기계",40850,-850,804777394050
"666","코스피","267260","현대일렉트릭","전기전자",18200,-200,370499857000
"667","코스피","267290","경동도시가스","전기가스업",30250,250,142691155750
"668","코스피","210540","디와이파워","기계",13900,-50,153479741200
"669","코스피","112610","씨에스윈드","기계",40400,250,698342886000
"670","코스피","119650","KC코트렐","기계",7080,-10,9.204e+10
"671","코스피","118000","우리들휴브레인","유통업",2220,15,53941602180
"672","코스피","071970","STX중공업","기계",3810,-70,106991395110
"673","코스피","071950","코아스","기타제조",1455,35,44969990550
"674","코스피","071840","롯데하이마트","유통업",43500,650,1026935472000
"675","코스피","072710","농심홀딩스","금융업",83800,2800,388646802000
"676","코스피","100840","S&TC","기계",12500,100,93833887500
"677","코스피","101140","비티원","유통업",3745,115,126062658295
"678","코스피","042700","한미반도체","기계",7280,150,416589919200
"679","코스피","042670","두산인프라코어","기계",6500,20,1353048313500
"680","코스피","077970","STX엔진","기계",7290,110,167734910160
"681","코스피","075580","세진중공업","운수장비",4775,45,183229738000
"682","코스피","075180","새론오토모티브","운수장비",5380,70,1.03296e+11
"683","코스피","077500","유니퀘스트","유통업",7180,10,195536350500
"684","코스피","074610","나노메딕스","기계",7190,690,209595833800
"685","코스피","044380","주연테크","전기전자",469,6,50066684248
"686","코스피","044450","KSS해운","운수창고업",6960,140,161373724800
"687","코스피","044820","코스맥스비티아이","금융업",18500,300,177672538500
"688","코스피","066575","LG전자우","전기전자",32800,950,563700537600
"689","코스피","066570","LG전자","전기전자",78300,700,12813623836200
"690","코스피","029530","신도리코","전기전자",46850,650,472249358650
"691","코스피","029460","케이씨","의료정밀",13900,-50,188401211600
"692","코스피","02826K","삼성물산우B","유통업",69100,-300,112456104000
"693","코스피","028260","삼성물산","유통업",92800,-200,17603235990400
"694","코스피","028100","동아지질","건설업",20750,50,2.38625e+11
"695","코스피","028670","팬오션","운수창고업",4320,-70,2309338974240
"696","코스피","281820","케이씨텍","의료정밀",13150,-350,260887321000
"697","코스피","282330","BGF리테일","유통업",187500,-2500,3240732375000
"698","코스피","204320","만도","운수장비",29350,300,1378191472000
"699","코스피","200880","서연이화","운수장비",6240,260,168657446880
"700","코스피","064350","현대로템","운수장비",19300,300,1.6405e+12
"701","코스피","047810","한국항공우주","운수장비",34450,650,3358017436150
"702","코스피","013520","화승알앤에이","운수장비",2055,40,132673286550
"703","코스피","013700","까뮤이앤씨","건설업",1280,5,57794918400
"704","코스피","013580","계룡건설","건설업",27100,-500,242027579700
"705","코스피","013360","일성건설","건설업",1300,15,70232344000
"706","코스피","013570","디와이","금융업",5620,60,147916337460
"707","코스피","041650","상신브레이크","운수장비",3980,40,85456371000
"708","코스피","023810","인팩","운수장비",3980,-60,3.98e+10
"709","코스피","023800","인지컨트롤스","운수장비",6590,360,99905243520
"710","코스피","023960","에쓰씨엔지니어링","건설업",1610,-5,40276705070
"711","코스피","033530","세종공업","운수장비",6170,100,139160722040
"712","코스피","064960","S&T모티브","운수장비",43050,1150,629526004800
"713","코스피","042660","대우조선해양","운수장비",29400,250,3151849108800
"714","코스피","037270","YG PLUS","기타제조",1495,65,86965202480
"715","코스피","227840","현대코퍼레이션홀딩스","유통업",14200,250,129231871200
"716","코스피","138250","엔에스쇼핑","유통업",12750,200,4.29624e+11
"717","코스피","139480","이마트","유통업",146000,500,4069869574000
"718","코스피","088790","진도","유통업",3945,0,49106350080
"719","코스피","057050","현대홈쇼핑","유통업",91200,-500,1.0944e+12
"720","코스피","128820","대성산업","유통업",5000,40,226177390000
"721","코스피","122900","아이마켓코리아","유통업",10200,-150,366622068000
"722","코스피","067830","세이브존I&C","유통업",3820,60,156776218900
"723","코스피","037710","광주신세계","유통업",183000,3500,2.928e+11
"724","코스피","117580","대성에너지","전기가스업",5400,30,1.485e+11
"725","코스피","034590","인천도시가스","전기가스업",29400,0,128617767600
"726","코스피","034300","신세계건설","건설업",31600,-850,1.264e+11
"727","코스피","03473K","SK우","금융업",143500,1000,81240372500
"728","코스피","034730","SK","금융업",238000,1000,16745750686000
"729","코스피","294870","HDC현대산업개발","건설업",43100,-450,1893737282000
"730","코스피","039570","HDC아이콘트롤스","건설업",9880,-50,162624800000
"731","코스피","18064K","한진칼우","운수창고업",64300,3100,34514053800
"732","코스피","180640","한진칼","운수창고업",45000,1400,2662670610000
"733","코스피","030200","KT","통신업",28200,-150,7363352985600
"734","코스피","316140","우리금융지주","금융업",13750,-100,9352259207500
"735","코스피","192400","쿠쿠홀딩스","금융업",139000,500,988628743000
"736","코스피","107590","미원홀딩스","금융업",43100,300,100499459400
"737","코스피","229640","LS전선아시아","금융업",7130,-20,218355387270
"738","코스피","000590","CS홀딩스","금융업",63000,0,72732366000
"739","코스피","000325","노루홀딩스우","금융업",20200,-100,3742050000
"740","코스피","000320","노루홀딩스","금융업",12500,150,166139387500
"741","코스피","000240","한국테크놀로지그룹","금융업",16450,-150,1530181845850
"742","코스피","000230","일동홀딩스","금융업",13100,300,144133889700
"743","코스피","000145","하이트진로홀딩스우","금융업",9970,30,4693975700
"744","코스피","000140","하이트진로홀딩스","금융업",9300,60,215822914500
"745","코스피","000075","삼양홀딩스우","금융업",48700,200,14807624600
"746","코스피","000070","삼양홀딩스","금융업",71800,100,614914657800
"747","코스피","079440","오렌지라이프","금융업",33450,650,2.7429e+12
"748","코스피","034830","한국토지신탁","금융업",2395,15,604711705850
"749","코스피","168490","한국패러랠","금융업",2290,0,183245800000
"750","코스피","152550","한국ANKOR유전","금융업",1755,-25,122885100000
"751","코스피","138040","메리츠금융지주","금융업",14400,-100,2019230121600
"752","코스피","088350","한화생명","금융업",3215,30,2792323950000
"753","코스피","082640","동양생명","금융업",3910,-90,630912067350
"754","코스피","039490","키움증권","금융업",81500,700,1801128810000
"755","코스피","033660","아주캐피탈","금융업",10750,200,618618317500
"756","코스피","105560","KB금융","금융업",44300,-150,18522341089100
"757","코스피","088980","맥쿼리인프라","금융업",11750,0,4101270948000
"758","코스피","003547","대신증권2우B","금융업",8610,80,8.61e+10
"759","코스피","029780","삼성카드","금융업",37300,-150,4321536634300
"760","코스피","086790","하나금융지주","금융업",37500,500,11259077325000
"761","코스피","024110","기업은행","금융업",13850,0,7962979856900
"762","코스피","071055","한국금융지주우","금융업",43900,-100,257177218900
"763","코스피","071050","한국금융지주","금융업",74500,300,4151586404000
"764","코스피","030610","교보증권","금융업",10600,-300,3.816e+11
"765","코스피","055550","신한지주","금융업",44900,0,21291561456300
"766","코스피","030210","KTB투자증권","금융업",2965,10,178831282780
"767","코스피","016610","DB금융투자","금융업",5000,55,212231945000
"768","코스피","016360","삼성증권","금융업",35000,-250,3.1255e+12
"769","코스피","010050","우리종금","금융업",754,9,508349368124
"770","코스피","008560","메리츠종금증권","금융업",5040,145,3084472213200
"771","코스피","006805","미래에셋대우우","금융업",4425,5,62285193750
"772","코스피","006800","미래에셋대우","금융업",7600,80,5003204700800
"773","코스피","006220","제주은행","금융업",4705,-25,151165881670
"774","코스피","005945","NH투자증권우","금융업",9140,-10,172480647520
"775","코스피","005940","NH투자증권","금융업",13900,0,3911583529300
"776","코스피","005830","DB손해보험","금융업",60500,-800,4.2834e+12
"777","코스피","003690","코리안리","금융업",8510,0,1024341177160
"778","코스피","003545","대신증권우","금융업",9280,100,2.4128e+11
"779","코스피","003540","대신증권","금융업",13700,100,695595580000
"780","코스피","003535","한화투자증권우","금융업",2455,60,1.1784e+10
"781","코스피","003530","한화투자증권","금융업",2365,55,407826538515
"782","코스피","003475","유안타증권우","금융업",2175,0,28084061100
"783","코스피","003470","유안타증권","금융업",3145,-15,627731231520
"784","코스피","003465","유화증권우","금융업",12650,-100,44215355250
"785","코스피","003460","유화증권","금융업",12700,-50,144024134100
"786","코스피","001755","한양증권우","금융업",8550,80,4488750000
"787","코스피","001750","한양증권","금융업",7430,60,94573007620
"788","코스피","001725","신영증권우","금융업",51600,-200,363974170800
"789","코스피","001720","신영증권","금융업",56900,-100,534076885300
"790","코스피","001515","SK증권우","금융업",3420,-10,13380797880
"791","코스피","001510","SK증권","금융업",696,0,328922759016
"792","코스피","001500","현대차증권","금융업",10100,120,296304821100
"793","코스피","001450","현대해상","금융업",29850,-400,2.66859e+12
"794","코스피","001290","상상인증권","금융업",2385,175,229218622245
"795","코스피","001275","부국증권우","금융업",19200,-50,5.76e+10
"796","코스피","001270","부국증권","금융업",20500,50,212582663000
"797","코스피","001200","유진투자증권","금융업",2610,10,252821350980
"798","코스피","000815","삼성화재우","금융업",188500,-500,6.01692e+11
"799","코스피","000810","삼성화재","금융업",271500,-1000,12862268245500
"800","코스피","000547","흥국화재2우B","금융업",24000,150,3686400000
"801","코스피","000545","흥국화재우","금융업",5940,30,4561920000
"802","코스피","000540","흥국화재","금융업",4635,-10,297764659575
"803","코스피","000400","롯데손해보험","금융업",2385,0,320257800000
"804","코스피","000370","한화손해보험","금융업",4150,40,484466497250
"805","코스피","000060","메리츠화재","금융업",21000,-1050,2.38728e+12
"806","코스피","101060","SBS미디어홀딩스","서비스업",2210,40,309170579900
"807","코스피","012170","키위미디어그룹","서비스업",150,1,29592697500
"808","코스피","192080","더블유게임즈","서비스업",66100,-1800,1207019182200
"809","코스피","267850","아시아나IDT","서비스업",22700,-300,2.5197e+11
"810","코스피","293940","신한알파리츠","서비스업",6380,-10,303880184740
"811","코스피","286940","롯데정보통신","서비스업",43350,-500,619298100000
"812","코스피","088260","이리츠코크렙","서비스업",5670,50,359146815300
"813","코스피","034310","NICE","서비스업",21450,500,812575335000
"814","코스피","284740","쿠쿠홈시스","서비스업",51900,1200,1164497427000
"815","코스피","002030","아세아","서비스업",111500,0,244299176000
"816","코스피","002620","제일파마홀딩스","서비스업",21100,550,337037790500
"817","코스피","251270","넷마블","서비스업",119000,-5000,10168886175000
"818","코스피","204210","모두투어리츠","서비스업",3000,-10,23480445000
"819","코스피","070960","용평리조트","서비스업",6750,200,324899997750
"820","코스피","030790","동양네트웍스","서비스업",1900,-5,192333483100
"821","코스피","095570","AJ네트웍스","서비스업",5410,150,253308615950
"822","코스피","214320","이노션","서비스업",68700,-400,1.374e+12
"823","코스피","210980","SK디앤디","서비스업",28250,-500,536472133000
"824","코스피","018260","삼성에스디에스","서비스업",207000,500,16017204600000
"825","코스피","020120","키다리스튜디오","서비스업",2905,85,45993554845
"826","코스피","181710","NHN","서비스업",74800,1600,1463463870000
"827","코스피","172580","하이골드12호","서비스업",2850,5,37176825000
"828","코스피","007120","미래아이앤지","서비스업",318,0,41175959064
"829","코스피","037560","CJ헬로","서비스업",7200,10,557617428000
"830","코스피","068400","AJ렌터카","서비스업",10450,100,231428835000
"831","코스피","155900","바다로19호","서비스업",3000,0,45600012000
"832","코스피","153360","하이골드3호","서비스업",1835,5,29634864650
"833","코스피","145270","케이탑리츠","서비스업",900,0,40587162300
"834","코스피","039130","하나투어","서비스업",57300,-300,665607400500
"835","코스피","140910","에이리츠","서비스업",6000,20,22055454000
"836","코스피","023350","한국종합기술","서비스업",4240,30,4.6428e+10
"837","코스피","130660","한전산업","서비스업",3465,0,1.12959e+11
"838","코스피","012030","DB","서비스업",969,-27,194937541077
"839","코스피","002150","도화엔지니어링","서비스업",10150,420,3.42258e+11
"840","코스피","031440","신세계푸드","서비스업",90600,-1700,350846688000
"841","코스피","016710","대성홀딩스","서비스업",7960,-40,128072093640
"842","코스피","000700","유수홀딩스","서비스업",8100,30,210938677200
"843","코스피","052690","한전기술","서비스업",21150,200,8.08353e+11
"844","코스피","114090","GKL","서비스업",20550,500,1271134018500
"845","코스피","015540","메디파트너생명공학","서비스업",6980,-320,38479490580
"846","코스피","000180","성창기업지주","서비스업",1990,5,138805684000
"847","코스피","000157","두산2우B","서비스업",75600,500,74517786000
"848","코스피","000155","두산우","서비스업",73400,200,323772831600
"849","코스피","000150","두산","서비스업",92700,100,1690672055400
"850","코스피","035420","NAVER","서비스업",111000,500,18294286845000
"851","코스피","100220","비상교육","서비스업",8760,-100,113851451160
"852","코스피","102260","동성코퍼레이션","서비스업",5790,140,263126376300
"853","코스피","031820","콤텍시스템","서비스업",1615,50,77280117590
"854","코스피","012510","더존비즈온","서비스업",66200,500,1964332740000
"855","코스피","068290","삼성출판사","서비스업",16750,250,1.675e+11
"856","코스피","032350","롯데관광개발","서비스업",12650,700,872980801000
"857","코스피","011420","갤럭시아에스엠","서비스업",1805,45,49727107420
"858","코스피","021240","웅진코웨이","서비스업",79900,300,5896589558100
"859","코스피","003560","IHQ","서비스업",2095,-15,306363892060
"860","코스피","083380","동북아13호","서비스업",5010,0,7944156600
"861","코스피","083370","동북아12호","서비스업",5010,0,7944156600
"862","코스피","084680","이월드","서비스업",2910,-35,263383800270
"863","코스피","079160","CJ CGV","서비스업",36150,650,764981464950
"864","코스피","019685","대교우B","서비스업",4630,10,89946963700
"865","코스피","019680","대교","서비스업",6050,30,512452242500
"866","코스피","015020","이스타코","서비스업",676,0,28967681600
"867","코스피","035250","강원랜드","서비스업",30850,-450,6600064425000
"868","코스피","072130","유엔젤","서비스업",4610,160,60831042940
"869","코스피","034120","SBS","서비스업",22500,1400,410683095000
"870","코스피","036570","엔씨소프트","서비스업",459500,0,10084426859000
"871","코스피","005257","녹십자홀딩스2우","서비스업",17000,50,14381830000
"872","코스피","005250","녹십자홀딩스","서비스업",21450,350,1008755104500
"873","코스피","035000","지투알","서비스업",8230,-20,136349776070
"874","코스피","030000","제일기획","서비스업",27450,450,3157881626250
"875","코스피","028050","삼성엔지니어링","서비스업",15850,-150,3.1066e+12
"876","코스피","023590","다우기술","서비스업",21100,-100,946685618700
"877","코스피","012750","에스원","서비스업",96600,-200,3670720594800
"878","코스피","002420","세기상사","서비스업",69400,1200,28286884800
"879","코스닥","072520","제넨바이오","기타서비스",3245,-10,218981666530
"880","코스닥","246960","이노테라피","기타서비스",14400,350,72636249600
